Date,Stock Name,Trend,Tweet
2021-11-22,PG,1,20
2021-11-22,META,0,20
2021-11-22,AMZN,0,20
2021-11-22,GOOG,0,20
2021-11-22,AMD,0,20
2021-11-22,AAPL,0,20
2021-11-22,NFLX,0,20
2021-11-22,TSM,1,20
2021-11-22,KO,1,20
2021-11-22,F,1,20
2021-11-22,COST,1,20
2021-11-22,DIS,1,20
2021-11-22,VZ,1,20
2021-11-22,CRM,0,20
2021-11-22,INTC,1,20
2021-11-22,BA,0,20
2021-11-22,BX,0,20
2021-11-22,NOC,1,20
2021-11-22,PYPL,0,20
2021-11-22,ENPH,0,20
2021-11-22,NIO,1,20
2021-11-22,ZS,0,20
2021-11-22,XPEV,0,20
2021-11-23,TSLA,0,60
2021-11-23,MSFT,1,60
2021-11-23,PG,1,60
2021-11-23,META,0,60
2021-11-23,AMZN,0,60
2021-11-23,GOOG,0,60
2021-11-23,AMD,0,60
2021-11-23,AAPL,1,60
2021-11-23,NFLX,0,60
2021-11-23,TSM,0,60
2021-11-23,KO,1,60
2021-11-23,F,0,60
2021-11-23,COST,1,60
2021-11-23,DIS,0,60
2021-11-23,VZ,1,60
2021-11-23,CRM,0,60
2021-11-23,INTC,0,60
2021-11-23,BA,0,60
2021-11-23,BX,1,60
2021-11-23,NOC,1,60
2021-11-23,PYPL,0,60
2021-11-23,ENPH,0,60
2021-11-23,NIO,1,60
2021-11-23,ZS,0,60
2021-11-23,XPEV,1,60
2021-11-24,TSLA,1,10
2021-11-24,MSFT,1,10
2021-11-24,PG,0,10
2021-11-24,META,1,10
2021-11-24,AMZN,1,10
2021-11-24,GOOG,1,10
2021-11-24,AMD,1,10
2021-11-24,AAPL,1,10
2021-11-24,NFLX,1,10
2021-11-24,TSM,1,10
2021-11-24,KO,0,10
2021-11-24,F,1,10
2021-11-24,COST,1,10
2021-11-24,DIS,1,10
2021-11-24,VZ,1,10
2021-11-24,CRM,1,10
2021-11-24,INTC,1,10
2021-11-24,BA,1,10
2021-11-24,BX,1,10
2021-11-24,NOC,0,10
2021-11-24,PYPL,1,10
2021-11-24,ENPH,1,10
2021-11-24,NIO,0,10
2021-11-24,ZS,1,10
2021-11-24,XPEV,1,10
2021-11-26,TSLA,0,29
2021-11-26,MSFT,0,29
2021-11-26,PG,0,29
2021-11-26,META,0,29
2021-11-26,AMZN,0,29
2021-11-26,GOOG,0,29
2021-11-26,AMD,0,29
2021-11-26,AAPL,0,29
2021-11-26,NFLX,0,29
2021-11-26,TSM,0,29
2021-11-26,KO,0,29
2021-11-26,F,1,29
2021-11-26,COST,0,29
2021-11-26,DIS,1,29
2021-11-26,VZ,1,29
2021-11-26,CRM,0,29
2021-11-26,INTC,0,29
2021-11-26,BA,1,29
2021-11-26,BX,0,29
2021-11-26,NOC,1,29
2021-11-26,PYPL,0,29
2021-11-26,ENPH,0,29
2021-11-26,NIO,1,29
2021-11-26,ZS,0,29
2021-11-26,XPEV,0,29
2021-11-29,TSLA,1,45
2021-11-29,MSFT,1,45
2021-11-29,PG,1,45
2021-11-29,META,1,45
2021-11-29,AMZN,1,45
2021-11-29,GOOG,1,45
2021-11-29,AMD,1,45
2021-11-29,AAPL,1,45
2021-11-29,NFLX,1,45
2021-11-29,TSM,1,45
2021-11-29,KO,1,45
2021-11-29,F,0,45
2021-11-29,COST,1,45
2021-11-29,DIS,0,45
2021-11-29,VZ,1,45
2021-11-29,CRM,1,45
2021-11-29,INTC,1,45
2021-11-29,BA,0,45
2021-11-29,BX,1,45
2021-11-29,NOC,1,45
2021-11-29,PYPL,0,45
2021-11-29,ENPH,1,45
2021-11-29,NIO,0,45
2021-11-29,ZS,1,45
2021-11-29,XPEV,0,45
2021-11-30,TSLA,1,36
2021-11-30,MSFT,0,36
2021-11-30,PG,0,36
2021-11-30,META,0,36
2021-11-30,AMZN,0,36
2021-11-30,GOOG,0,36
2021-11-30,AMD,0,36
2021-11-30,AAPL,1,36
2021-11-30,NFLX,0,36
2021-11-30,TSM,0,36
2021-11-30,KO,0,36
2021-11-30,F,0,36
2021-11-30,COST,0,36
2021-11-30,DIS,0,36
2021-11-30,VZ,0,36
2021-11-30,CRM,0,36
2021-11-30,INTC,0,36
2021-11-30,BA,1,36
2021-11-30,BX,0,36
2021-11-30,NOC,0,36
2021-11-30,PYPL,0,36
2021-11-30,ENPH,0,36
2021-11-30,NIO,0,36
2021-11-30,ZS,0,36
2021-11-30,XPEV,1,36
2021-12-01,TSLA,0,38
2021-12-01,MSFT,0,38
2021-12-01,PG,1,38
2021-12-01,META,0,38
2021-12-01,AMZN,0,38
2021-12-01,GOOG,0,38
2021-12-01,AMD,0,38
2021-12-01,AAPL,0,38
2021-12-01,NFLX,0,38
2021-12-01,TSM,1,38
2021-12-01,KO,0,38
2021-12-01,F,0,38
2021-12-01,COST,0,38
2021-12-01,DIS,0,38
2021-12-01,VZ,0,38
2021-12-01,CRM,0,38
2021-12-01,INTC,0,38
2021-12-01,BA,0,38
2021-12-01,BX,0,38
2021-12-01,NOC,0,38
2021-12-01,PYPL,0,38
2021-12-01,ENPH,0,38
2021-12-01,NIO,0,38
2021-12-01,ZS,0,38
2021-12-01,XPEV,0,38
2021-12-02,TSLA,0,51
2021-12-02,MSFT,0,51
2021-12-02,PG,1,51
2021-12-02,META,0,51
2021-12-02,AMZN,0,51
2021-12-02,GOOG,1,51
2021-12-02,AMD,1,51
2021-12-02,AAPL,1,51
2021-12-02,NFLX,0,51
2021-12-02,TSM,1,51
2021-12-02,KO,1,51
2021-12-02,F,1,51
2021-12-02,COST,1,51
2021-12-02,DIS,1,51
2021-12-02,VZ,1,51
2021-12-02,CRM,1,51
2021-12-02,INTC,1,51
2021-12-02,BA,1,51
2021-12-02,BX,1,51
2021-12-02,NOC,1,51
2021-12-02,PYPL,1,51
2021-12-02,ENPH,0,51
2021-12-02,NIO,0,51
2021-12-02,ZS,1,51
2021-12-02,XPEV,0,51
2021-12-03,TSLA,0,37
2021-12-03,MSFT,0,37
2021-12-03,PG,1,37
2021-12-03,META,0,37
2021-12-03,AMZN,0,37
2021-12-03,GOOG,0,37
2021-12-03,AMD,0,37
2021-12-03,AAPL,0,37
2021-12-03,NFLX,0,37
2021-12-03,TSM,0,37
2021-12-03,KO,1,37
2021-12-03,F,0,37
2021-12-03,COST,0,37
2021-12-03,DIS,0,37
2021-12-03,VZ,1,37
2021-12-03,CRM,0,37
2021-12-03,INTC,0,37
2021-12-03,BA,0,37
2021-12-03,BX,0,37
2021-12-03,NOC,1,37
2021-12-03,PYPL,0,37
2021-12-03,ENPH,0,37
2021-12-03,NIO,0,37
2021-12-03,ZS,0,37
2021-12-03,XPEV,0,37
2021-12-06,TSLA,1,52
2021-12-06,MSFT,1,52
2021-12-06,PG,1,52
2021-12-06,META,1,52
2021-12-06,AMZN,1,52
2021-12-06,GOOG,1,52
2021-12-06,AMD,0,52
2021-12-06,AAPL,1,52
2021-12-06,NFLX,1,52
2021-12-06,TSM,1,52
2021-12-06,KO,1,52
2021-12-06,F,0,52
2021-12-06,COST,1,52
2021-12-06,DIS,1,52
2021-12-06,VZ,0,52
2021-12-06,CRM,1,52
2021-12-06,INTC,1,52
2021-12-06,BA,1,52
2021-12-06,BX,0,52
2021-12-06,NOC,1,52
2021-12-06,PYPL,1,52
2021-12-06,ENPH,0,52
2021-12-06,NIO,0,52
2021-12-06,ZS,0,52
2021-12-06,XPEV,1,52
2021-12-07,TSLA,1,61
2021-12-07,MSFT,1,61
2021-12-07,PG,0,61
2021-12-07,META,1,61
2021-12-07,AMZN,1,61
2021-12-07,GOOG,1,61
2021-12-07,AMD,1,61
2021-12-07,AAPL,1,61
2021-12-07,NFLX,1,61
2021-12-07,TSM,1,61
2021-12-07,KO,1,61
2021-12-07,F,1,61
2021-12-07,COST,1,61
2021-12-07,DIS,0,61
2021-12-07,VZ,0,61
2021-12-07,CRM,1,61
2021-12-07,INTC,0,61
2021-12-07,BA,1,61
2021-12-07,BX,1,61
2021-12-07,NOC,0,61
2021-12-07,PYPL,1,61
2021-12-07,ENPH,0,61
2021-12-07,NIO,0,61
2021-12-07,ZS,1,61
2021-12-07,XPEV,0,61
2021-12-08,TSLA,1,39
2021-12-08,MSFT,0,39
2021-12-08,PG,1,39
2021-12-08,META,1,39
2021-12-08,AMZN,1,39
2021-12-08,GOOG,1,39
2021-12-08,AMD,1,39
2021-12-08,AAPL,1,39
2021-12-08,NFLX,0,39
2021-12-08,TSM,1,39
2021-12-08,KO,0,39
2021-12-08,F,0,39
2021-12-08,COST,0,39
2021-12-08,DIS,1,39
2021-12-08,VZ,0,39
2021-12-08,CRM,0,39
2021-12-08,INTC,0,39
2021-12-08,BA,1,39
2021-12-08,BX,1,39
2021-12-08,NOC,1,39
2021-12-08,PYPL,1,39
2021-12-08,ENPH,1,39
2021-12-08,NIO,1,39
2021-12-08,ZS,1,39
2021-12-08,XPEV,0,39
2021-12-09,TSLA,0,6
2021-12-09,MSFT,0,6
2021-12-09,PG,1,6
2021-12-09,META,1,6
2021-12-09,AMZN,0,6
2021-12-09,GOOG,0,6
2021-12-09,AMD,0,6
2021-12-09,AAPL,0,6
2021-12-09,NFLX,0,6
2021-12-09,TSM,0,6
2021-12-09,KO,1,6
2021-12-09,F,0,6
2021-12-09,COST,0,6
2021-12-09,DIS,1,6
2021-12-09,VZ,0,6
2021-12-09,CRM,0,6
2021-12-09,INTC,0,6
2021-12-09,BA,1,6
2021-12-09,BX,0,6
2021-12-09,NOC,1,6
2021-12-09,PYPL,0,6
2021-12-09,ENPH,0,6
2021-12-09,NIO,0,6
2021-12-09,ZS,0,6
2021-12-09,XPEV,0,6
2021-12-10,TSLA,1,24
2021-12-10,MSFT,1,24
2021-12-10,PG,1,24
2021-12-10,META,0,24
2021-12-10,AMZN,0,24
2021-12-10,GOOG,0,24
2021-12-10,AMD,0,24
2021-12-10,AAPL,1,24
2021-12-10,NFLX,0,24
2021-12-10,TSM,0,24
2021-12-10,KO,1,24
2021-12-10,F,1,24
2021-12-10,COST,1,24
2021-12-10,DIS,0,24
2021-12-10,VZ,0,24
2021-12-10,CRM,0,24
2021-12-10,INTC,0,24
2021-12-10,BA,0,24
2021-12-10,BX,0,24
2021-12-10,NOC,1,24
2021-12-10,PYPL,0,24
2021-12-10,ENPH,0,24
2021-12-10,NIO,1,24
2021-12-10,ZS,1,24
2021-12-10,XPEV,1,24
2021-12-13,TSLA,0,2
2021-12-13,MSFT,0,2
2021-12-13,PG,1,2
2021-12-13,META,1,2
2021-12-13,AMZN,0,2
2021-12-13,GOOG,0,2
2021-12-13,AMD,0,2
2021-12-13,AAPL,0,2
2021-12-13,NFLX,0,2
2021-12-13,TSM,0,2
2021-12-13,KO,1,2
2021-12-13,F,0,2
2021-12-13,COST,1,2
2021-12-13,DIS,0,2
2021-12-13,VZ,1,2
2021-12-13,CRM,0,2
2021-12-13,INTC,0,2
2021-12-13,BA,0,2
2021-12-13,BX,0,2
2021-12-13,NOC,1,2
2021-12-13,PYPL,0,2
2021-12-13,ENPH,0,2
2021-12-13,NIO,0,2
2021-12-13,ZS,0,2
2021-12-13,XPEV,0,2
2021-12-14,TSLA,1,20
2021-12-14,MSFT,0,20
2021-12-14,PG,1,20
2021-12-14,META,1,20
2021-12-14,AMZN,1,20
2021-12-14,GOOG,1,20
2021-12-14,AMD,1,20
2021-12-14,AAPL,0,20
2021-12-14,NFLX,0,20
2021-12-14,TSM,1,20
2021-12-14,KO,1,20
2021-12-14,F,1,20
2021-12-14,COST,0,20
2021-12-14,DIS,0,20
2021-12-14,VZ,1,20
2021-12-14,CRM,0,20
2021-12-14,INTC,0,20
2021-12-14,BA,0,20
2021-12-14,BX,0,20
2021-12-14,NOC,0,20
2021-12-14,PYPL,1,20
2021-12-14,ENPH,0,20
2021-12-14,NIO,1,20
2021-12-14,ZS,0,20
2021-12-14,XPEV,1,20
2021-12-15,TSLA,1,64
2021-12-15,MSFT,1,64
2021-12-15,PG,1,64
2021-12-15,META,1,64
2021-12-15,AMZN,1,64
2021-12-15,GOOG,1,64
2021-12-15,AMD,1,64
2021-12-15,AAPL,1,64
2021-12-15,NFLX,1,64
2021-12-15,TSM,1,64
2021-12-15,KO,1,64
2021-12-15,F,1,64
2021-12-15,COST,1,64
2021-12-15,DIS,1,64
2021-12-15,VZ,0,64
2021-12-15,CRM,1,64
2021-12-15,INTC,1,64
2021-12-15,BA,1,64
2021-12-15,BX,1,64
2021-12-15,NOC,1,64
2021-12-15,PYPL,1,64
2021-12-15,ENPH,1,64
2021-12-15,NIO,0,64
2021-12-15,ZS,1,64
2021-12-15,XPEV,0,64
2021-12-16,TSLA,0,30
2021-12-16,MSFT,0,30
2021-12-16,PG,1,30
2021-12-16,META,0,30
2021-12-16,AMZN,0,30
2021-12-16,GOOG,0,30
2021-12-16,AMD,0,30
2021-12-16,AAPL,0,30
2021-12-16,NFLX,0,30
2021-12-16,TSM,0,30
2021-12-16,KO,1,30
2021-12-16,F,0,30
2021-12-16,COST,0,30
2021-12-16,DIS,0,30
2021-12-16,VZ,1,30
2021-12-16,CRM,0,30
2021-12-16,INTC,1,30
2021-12-16,BA,0,30
2021-12-16,BX,0,30
2021-12-16,NOC,0,30
2021-12-16,PYPL,0,30
2021-12-16,ENPH,0,30
2021-12-16,NIO,0,30
2021-12-16,ZS,0,30
2021-12-16,XPEV,0,30
2021-12-17,TSLA,1,35
2021-12-17,MSFT,1,35
2021-12-17,PG,0,35
2021-12-17,META,1,35
2021-12-17,AMZN,1,35
2021-12-17,GOOG,1,35
2021-12-17,AMD,1,35
2021-12-17,AAPL,1,35
2021-12-17,NFLX,0,35
2021-12-17,TSM,1,35
2021-12-17,KO,0,35
2021-12-17,F,0,35
2021-12-17,COST,0,35
2021-12-17,DIS,1,35
2021-12-17,VZ,1,35
2021-12-17,CRM,1,35
2021-12-17,INTC,1,35
2021-12-17,BA,1,35
2021-12-17,BX,1,35
2021-12-17,NOC,0,35
2021-12-17,PYPL,0,35
2021-12-17,ENPH,1,35
2021-12-17,NIO,1,35
2021-12-17,ZS,1,35
2021-12-17,XPEV,1,35
2021-12-20,TSLA,0,33
2021-12-20,MSFT,0,33
2021-12-20,PG,1,33
2021-12-20,META,0,33
2021-12-20,AMZN,1,33
2021-12-20,GOOG,1,33
2021-12-20,AMD,0,33
2021-12-20,AAPL,1,33
2021-12-20,NFLX,1,33
2021-12-20,TSM,0,33
2021-12-20,KO,1,33
2021-12-20,F,0,33
2021-12-20,COST,1,33
2021-12-20,DIS,0,33
2021-12-20,VZ,1,33
2021-12-20,CRM,0,33
2021-12-20,INTC,0,33
2021-12-20,BA,1,33
2021-12-20,BX,1,33
2021-12-20,NOC,0,33
2021-12-20,PYPL,1,33
2021-12-20,ENPH,0,33
2021-12-20,NIO,0,33
2021-12-20,ZS,1,33
2021-12-20,XPEV,0,33
2021-12-21,TSLA,1,21
2021-12-21,MSFT,1,21
2021-12-21,PG,1,21
2021-12-21,META,1,21
2021-12-21,AMZN,1,21
2021-12-21,GOOG,1,21
2021-12-21,AMD,1,21
2021-12-21,AAPL,1,21
2021-12-21,NFLX,1,21
2021-12-21,TSM,1,21
2021-12-21,KO,1,21
2021-12-21,F,0,21
2021-12-21,COST,0,21
2021-12-21,DIS,1,21
2021-12-21,VZ,0,21
2021-12-21,CRM,1,21
2021-12-21,INTC,1,21
2021-12-21,BA,1,21
2021-12-21,BX,1,21
2021-12-21,NOC,1,21
2021-12-21,PYPL,1,21
2021-12-21,ENPH,1,21
2021-12-21,NIO,1,21
2021-12-21,ZS,1,21
2021-12-21,XPEV,1,21
2021-12-22,TSLA,1,29
2021-12-22,MSFT,1,29
2021-12-22,PG,1,29
2021-12-22,META,0,29
2021-12-22,AMZN,1,29
2021-12-22,GOOG,1,29
2021-12-22,AMD,1,29
2021-12-22,AAPL,1,29
2021-12-22,NFLX,1,29
2021-12-22,TSM,1,29
2021-12-22,KO,1,29
2021-12-22,F,1,29
2021-12-22,COST,1,29
2021-12-22,DIS,1,29
2021-12-22,VZ,1,29
2021-12-22,CRM,0,29
2021-12-22,INTC,1,29
2021-12-22,BA,1,29
2021-12-22,BX,1,29
2021-12-22,NOC,1,29
2021-12-22,PYPL,1,29
2021-12-22,ENPH,1,29
2021-12-22,NIO,1,29
2021-12-22,ZS,1,29
2021-12-22,XPEV,1,29
2021-12-23,TSLA,1,26
2021-12-23,MSFT,1,26
2021-12-23,PG,1,26
2021-12-23,META,1,26
2021-12-23,AMZN,1,26
2021-12-23,GOOG,1,26
2021-12-23,AMD,1,26
2021-12-23,AAPL,1,26
2021-12-23,NFLX,0,26
2021-12-23,TSM,0,26
2021-12-23,KO,0,26
2021-12-23,F,1,26
2021-12-23,COST,0,26
2021-12-23,DIS,1,26
2021-12-23,VZ,0,26
2021-12-23,CRM,1,26
2021-12-23,INTC,1,26
2021-12-23,BA,1,26
2021-12-23,BX,1,26
2021-12-23,NOC,1,26
2021-12-23,PYPL,0,26
2021-12-23,ENPH,0,26
2021-12-23,NIO,1,26
2021-12-23,ZS,1,26
2021-12-23,XPEV,1,26
2021-12-27,TSLA,1,38
2021-12-27,MSFT,1,38
2021-12-27,PG,1,38
2021-12-27,META,1,38
2021-12-27,AMZN,0,38
2021-12-27,GOOG,1,38
2021-12-27,AMD,1,38
2021-12-27,AAPL,1,38
2021-12-27,NFLX,0,38
2021-12-27,TSM,1,38
2021-12-27,KO,1,38
2021-12-27,F,1,38
2021-12-27,COST,1,38
2021-12-27,DIS,0,38
2021-12-27,VZ,0,38
2021-12-27,CRM,1,38
2021-12-27,INTC,1,38
2021-12-27,BA,1,38
2021-12-27,BX,1,38
2021-12-27,NOC,1,38
2021-12-27,PYPL,0,38
2021-12-27,ENPH,0,38
2021-12-27,NIO,0,38
2021-12-27,ZS,1,38
2021-12-27,XPEV,1,38
2021-12-28,TSLA,0,44
2021-12-28,MSFT,0,44
2021-12-28,PG,1,44
2021-12-28,META,0,44
2021-12-28,AMZN,1,44
2021-12-28,GOOG,0,44
2021-12-28,AMD,0,44
2021-12-28,AAPL,0,44
2021-12-28,NFLX,0,44
2021-12-28,TSM,0,44
2021-12-28,KO,1,44
2021-12-28,F,1,44
2021-12-28,COST,1,44
2021-12-28,DIS,1,44
2021-12-28,VZ,1,44
2021-12-28,CRM,0,44
2021-12-28,INTC,0,44
2021-12-28,BA,1,44
2021-12-28,BX,0,44
2021-12-28,NOC,1,44
2021-12-28,PYPL,0,44
2021-12-28,ENPH,0,44
2021-12-28,NIO,0,44
2021-12-28,ZS,0,44
2021-12-28,XPEV,0,44
2021-12-29,TSLA,0,10
2021-12-29,MSFT,1,10
2021-12-29,PG,1,10
2021-12-29,META,0,10
2021-12-29,AMZN,0,10
2021-12-29,GOOG,1,10
2021-12-29,AMD,0,10
2021-12-29,AAPL,1,10
2021-12-29,NFLX,0,10
2021-12-29,TSM,0,10
2021-12-29,KO,0,10
2021-12-29,F,0,10
2021-12-29,COST,1,10
2021-12-29,DIS,1,10
2021-12-29,VZ,0,10
2021-12-29,CRM,0,10
2021-12-29,INTC,1,10
2021-12-29,BA,0,10
2021-12-29,BX,0,10
2021-12-29,NOC,0,10
2021-12-29,PYPL,0,10
2021-12-29,ENPH,0,10
2021-12-29,NIO,0,10
2021-12-29,ZS,0,10
2021-12-29,XPEV,0,10
2021-12-30,TSLA,1,72
2021-12-30,MSFT,0,72
2021-12-30,PG,0,72
2021-12-30,META,1,72
2021-12-30,AMZN,0,72
2021-12-30,GOOG,0,72
2021-12-30,AMD,0,72
2021-12-30,AAPL,0,72
2021-12-30,NFLX,0,72
2021-12-30,TSM,0,72
2021-12-30,KO,0,72
2021-12-30,F,0,72
2021-12-30,COST,0,72
2021-12-30,DIS,1,72
2021-12-30,VZ,0,72
2021-12-30,CRM,1,72
2021-12-30,INTC,0,72
2021-12-30,BA,0,72
2021-12-30,BX,0,72
2021-12-30,NOC,0,72
2021-12-30,PYPL,1,72
2021-12-30,ENPH,1,72
2021-12-30,NIO,1,72
2021-12-30,ZS,1,72
2021-12-30,XPEV,1,72
2021-12-31,TSLA,0,45
2021-12-31,MSFT,0,45
2021-12-31,PG,1,45
2021-12-31,META,0,45
2021-12-31,AMZN,0,45
2021-12-31,GOOG,0,45
2021-12-31,AMD,0,45
2021-12-31,AAPL,0,45
2021-12-31,NFLX,0,45
2021-12-31,TSM,0,45
2021-12-31,KO,1,45
2021-12-31,F,1,45
2021-12-31,COST,1,45
2021-12-31,DIS,0,45
2021-12-31,VZ,0,45
2021-12-31,CRM,0,45
2021-12-31,INTC,0,45
2021-12-31,BA,0,45
2021-12-31,BX,1,45
2021-12-31,NOC,1,45
2021-12-31,PYPL,0,45
2021-12-31,ENPH,0,45
2021-12-31,NIO,0,45
2021-12-31,ZS,0,45
2021-12-31,XPEV,1,45
2022-01-03,TSLA,1,97
2022-01-03,MSFT,0,97
2022-01-03,PG,1,97
2022-01-03,META,1,97
2022-01-03,AMZN,1,97
2022-01-03,GOOG,1,97
2022-01-03,AMD,1,97
2022-01-03,AAPL,1,97
2022-01-03,NFLX,0,97
2022-01-03,TSM,1,97
2022-01-03,KO,1,97
2022-01-03,F,1,97
2022-01-03,COST,1,97
2022-01-03,DIS,1,97
2022-01-03,VZ,1,97
2022-01-03,CRM,1,97
2022-01-03,INTC,1,97
2022-01-03,BA,1,97
2022-01-03,BX,0,97
2022-01-03,NOC,0,97
2022-01-03,PYPL,1,97
2022-01-03,ENPH,0,97
2022-01-03,NIO,0,97
2022-01-03,ZS,0,97
2022-01-03,XPEV,0,97
2022-01-04,TSLA,0,70
2022-01-04,MSFT,0,70
2022-01-04,PG,1,70
2022-01-04,META,0,70
2022-01-04,AMZN,0,70
2022-01-04,GOOG,0,70
2022-01-04,AMD,0,70
2022-01-04,AAPL,0,70
2022-01-04,NFLX,0,70
2022-01-04,TSM,1,70
2022-01-04,KO,1,70
2022-01-04,F,1,70
2022-01-04,COST,0,70
2022-01-04,DIS,0,70
2022-01-04,VZ,1,70
2022-01-04,CRM,0,70
2022-01-04,INTC,0,70
2022-01-04,BA,1,70
2022-01-04,BX,0,70
2022-01-04,NOC,1,70
2022-01-04,PYPL,0,70
2022-01-04,ENPH,0,70
2022-01-04,NIO,0,70
2022-01-04,ZS,0,70
2022-01-04,XPEV,0,70
2022-01-05,TSLA,0,59
2022-01-05,MSFT,0,59
2022-01-05,PG,1,59
2022-01-05,META,0,59
2022-01-05,AMZN,0,59
2022-01-05,GOOG,0,59
2022-01-05,AMD,0,59
2022-01-05,AAPL,0,59
2022-01-05,NFLX,0,59
2022-01-05,TSM,0,59
2022-01-05,KO,1,59
2022-01-05,F,0,59
2022-01-05,COST,0,59
2022-01-05,DIS,0,59
2022-01-05,VZ,1,59
2022-01-05,CRM,0,59
2022-01-05,INTC,0,59
2022-01-05,BA,0,59
2022-01-05,BX,0,59
2022-01-05,NOC,1,59
2022-01-05,PYPL,0,59
2022-01-05,ENPH,0,59
2022-01-05,NIO,0,59
2022-01-05,ZS,0,59
2022-01-05,XPEV,0,59
2022-01-06,TSLA,0,37
2022-01-06,MSFT,1,37
2022-01-06,PG,0,37
2022-01-06,META,1,37
2022-01-06,AMZN,0,37
2022-01-06,GOOG,1,37
2022-01-06,AMD,1,37
2022-01-06,AAPL,0,37
2022-01-06,NFLX,0,37
2022-01-06,TSM,1,37
2022-01-06,KO,0,37
2022-01-06,F,1,37
2022-01-06,COST,1,37
2022-01-06,DIS,1,37
2022-01-06,VZ,0,37
2022-01-06,CRM,1,37
2022-01-06,INTC,0,37
2022-01-06,BA,0,37
2022-01-06,BX,1,37
2022-01-06,NOC,0,37
2022-01-06,PYPL,1,37
2022-01-06,ENPH,0,37
2022-01-06,NIO,0,37
2022-01-06,ZS,0,37
2022-01-06,XPEV,1,37
2022-01-07,TSLA,0,71
2022-01-07,MSFT,0,71
2022-01-07,PG,0,71
2022-01-07,META,0,71
2022-01-07,AMZN,0,71
2022-01-07,GOOG,0,71
2022-01-07,AMD,0,71
2022-01-07,AAPL,0,71
2022-01-07,NFLX,0,71
2022-01-07,TSM,0,71
2022-01-07,KO,1,71
2022-01-07,F,0,71
2022-01-07,COST,0,71
2022-01-07,DIS,1,71
2022-01-07,VZ,1,71
2022-01-07,CRM,0,71
2022-01-07,INTC,0,71
2022-01-07,BA,1,71
2022-01-07,BX,0,71
2022-01-07,NOC,1,71
2022-01-07,PYPL,0,71
2022-01-07,ENPH,0,71
2022-01-07,NIO,0,71
2022-01-07,ZS,1,71
2022-01-07,XPEV,0,71
2022-01-10,TSLA,1,87
2022-01-10,MSFT,1,87
2022-01-10,PG,0,87
2022-01-10,META,1,87
2022-01-10,AMZN,1,87
2022-01-10,GOOG,1,87
2022-01-10,AMD,1,87
2022-01-10,AAPL,1,87
2022-01-10,NFLX,1,87
2022-01-10,TSM,0,87
2022-01-10,KO,0,87
2022-01-10,F,0,87
2022-01-10,COST,0,87
2022-01-10,DIS,0,87
2022-01-10,VZ,0,87
2022-01-10,CRM,1,87
2022-01-10,INTC,1,87
2022-01-10,BA,0,87
2022-01-10,BX,0,87
2022-01-10,NOC,0,87
2022-01-10,PYPL,0,87
2022-01-10,ENPH,1,87
2022-01-10,NIO,0,87
2022-01-10,ZS,1,87
2022-01-10,XPEV,0,87
2022-01-11,TSLA,1,70
2022-01-11,MSFT,1,70
2022-01-11,PG,0,70
2022-01-11,META,1,70
2022-01-11,AMZN,1,70
2022-01-11,GOOG,1,70
2022-01-11,AMD,1,70
2022-01-11,AAPL,1,70
2022-01-11,NFLX,1,70
2022-01-11,TSM,1,70
2022-01-11,KO,1,70
2022-01-11,F,1,70
2022-01-11,COST,1,70
2022-01-11,DIS,1,70
2022-01-11,VZ,0,70
2022-01-11,CRM,1,70
2022-01-11,INTC,1,70
2022-01-11,BA,1,70
2022-01-11,BX,1,70
2022-01-11,NOC,1,70
2022-01-11,PYPL,1,70
2022-01-11,ENPH,1,70
2022-01-11,NIO,1,70
2022-01-11,ZS,1,70
2022-01-11,XPEV,1,70
2022-01-12,TSLA,1,59
2022-01-12,MSFT,0,59
2022-01-12,PG,1,59
2022-01-12,META,0,59
2022-01-12,AMZN,0,59
2022-01-12,GOOG,1,59
2022-01-12,AMD,0,59
2022-01-12,AAPL,0,59
2022-01-12,NFLX,0,59
2022-01-12,TSM,1,59
2022-01-12,KO,1,59
2022-01-12,F,0,59
2022-01-12,COST,1,59
2022-01-12,DIS,0,59
2022-01-12,VZ,1,59
2022-01-12,CRM,1,59
2022-01-12,INTC,0,59
2022-01-12,BA,1,59
2022-01-12,BX,1,59
2022-01-12,NOC,0,59
2022-01-12,PYPL,0,59
2022-01-12,ENPH,0,59
2022-01-12,NIO,1,59
2022-01-12,ZS,0,59
2022-01-12,XPEV,1,59
2022-01-13,TSLA,0,39
2022-01-13,MSFT,0,39
2022-01-13,PG,0,39
2022-01-13,META,0,39
2022-01-13,AMZN,0,39
2022-01-13,GOOG,0,39
2022-01-13,AMD,0,39
2022-01-13,AAPL,0,39
2022-01-13,NFLX,0,39
2022-01-13,TSM,0,39
2022-01-13,KO,1,39
2022-01-13,F,1,39
2022-01-13,COST,0,39
2022-01-13,DIS,0,39
2022-01-13,VZ,0,39
2022-01-13,CRM,0,39
2022-01-13,INTC,0,39
2022-01-13,BA,1,39
2022-01-13,BX,0,39
2022-01-13,NOC,1,39
2022-01-13,PYPL,0,39
2022-01-13,ENPH,0,39
2022-01-13,NIO,0,39
2022-01-13,ZS,0,39
2022-01-13,XPEV,0,39
2022-01-14,TSLA,1,61
2022-01-14,MSFT,1,61
2022-01-14,PG,1,61
2022-01-14,META,1,61
2022-01-14,AMZN,1,61
2022-01-14,GOOG,1,61
2022-01-14,AMD,1,61
2022-01-14,AAPL,1,61
2022-01-14,NFLX,1,61
